vmax_pdh	vmax_pdc	vmax_ack	vmax_pyk	km_pdh_nad	km_pdh_nadh	km_pdh_acetylcoa	km_pdh_coa	km_pdh_co2	km_ack_pi	km_nox_nad	k_nox_nis	k_o2	Obj.Func
14.593704408600676	0.365456902514047	32.747034962234366	45.0290140963332	0.09381582438021784	40.02613957026736	71.40228736486868	0.3861811378867119	7.00578271576846	45.9391634956698	48.83659790102985	18.601711005204375	84.44159881723884	47.99605714421842
15.074616806078286	0.0001	33.15789973836832	44.556063656634194	0.3418870264016822	39.94660870383037	71.33634149926098	0.8211607514345501	7.176727467809682	45.94808052324703	48.72537010443452	18.931779782721048	84.33570621156309	69.3309915820728
14.598924176815803	0.2948934817583099	33.74546472070566	45.864447790216836	1e-05	40.65634153310864	71.65305784515967	0.4595232287468483	6.7053230952344345	46.604465551648204	49.16341187160941	19.3754554506664	85.30514073003374	47.49502721636398
14.408949098052663	0.4252921357039085	33.65450888150558	46.12683627710801	1e-05	40.365336491086445	71.29479373717503	0.5947336605185122	6.960068179887411	46.9817033241139	48.915421654554144	19.094750499567866	85.06593627624319	49.86173733576129
14.36545943105449	0.3659879641203436	33.877304067996654	46.04190408876446	1e-05	40.435490693351085	71.45209621952914	0.780247514144878	7.048840892663452	46.79800085872392	48.847643658242234	19.3720103881695	85.66357858415414	55.46332401935237
15.040794024968966	0.0617153921769568	33.6497043887542	45.73777959991916	0.18701323425225294	40.2327620934375	71.41205117972851	0.7944682130624389	6.739406231486814	47.0480231161809	48.73541021246166	19.56594949433304	85.50801420825029	59.46732795057967
14.030490290823687	0.5602682103001692	34.03884254452408	45.85696260097036	0.08089493202428442	40.46570930125132	71.36177391263307	0.3219346972408644	6.7551731054893835	46.85542056726423	48.62828727272324	18.888434829269453	85.28780354583215	48.21459045903148
14.71993200278493	0.27219084705553753	33.8100480800981	45.510348473825566	0.040601390688724835	40.850861440980566	71.4870081147393	0.30967604011876826	6.528514531454397	46.92531986772723	48.7990192363253	19.15519426743776	85.29632968818196	48.679276975419114
14.586392162532116	0.6140555661807965	30.48716763755542	46.82565095874125	0.3496034010751624	37.31165054138183	64.54570936560935	0.6211981124933839	9.207817039868727	41.36286621013894	49.04590020437663	23.25917425105976	87.20016147335393	63.17793022757033
15.202486747209004	0.3727026114177059	32.654375475025944	44.29106884187196	1.005339904186014e-05	39.834662965159765	72.15274236190577	0.4787695126009719	6.7648413358658015	45.54715451639919	48.0402611762999	19.17905070147055	83.05785306056808	47.8736019145356
14.337076989765183	0.7178433379063728	34.062024818312594	45.906304037281785	0.13314099721621336	40.70519946142217	71.68275825941878	0.5917618295972028	6.263050719644422	47.01100363033705	49.5179582774966	19.35135348917612	85.62467585042228	55.10101092502261
14.468516980552218	0.6003345439023304	33.77407485324949	46.11468735447677	0.38220648587725414	40.95046757227006	71.21609217727791	0.3716012170989833	6.8971276011344465	46.7890147261851	49.445602149273626	19.649533204160868	85.16494139836888	53.210612073025224
15.803940125254528	0.19184582073706885	36.38319263717258	49.32339111561583	0.33391397639499665	43.10040931734869	71.81590881809126	0.40275091032326604	9.14400966565079	49.31047202300406	49.069550476003876	19.43008126054319	84.66376130923513	48.985935626247134
14.3332606086006	0.0001000565949459964	34.011377287729545	45.80809850175995	0.3881850894277388	40.68884985484519	71.56600937765263	0.2726308555216875	6.817704995120985	46.64263314501629	49.52792236259459	19.1807999605476	85.59074928762375	49.54077438365362
14.721923796824656	0.5191470009274655	33.840915287868754	45.70932661447105	1.0010507148083065e-05	40.805813017227266	71.47168159873617	0.47852187893550957	6.29344032265017	46.93930155324039	48.83742822629545	19.756891977174305	85.70799727205993	48.749556735199846
14.957713952200434	0.365781082362182	33.68470418749854	45.42344335849914	0.32539123400295367	40.50503877917664	71.82718336899882	0.2718358661972589	6.8548715528353705	46.80531712231788	49.10144552353861	19.35404045309039	84.87610652931046	50.388164653966
14.361311136705227	0.01876043622343171	33.7976495232039	45.85298401820885	0.4233299082475299	40.385866248337486	71.6348386179533	0.8380786833089104	6.315086448574315	46.988868101553855	48.922987114749795	19.6855347231362	85.60712978183578	75.34968545867116
14.349362610432234	0.033636610552995105	33.98737266122153	45.72712649256421	0.43815645285867566	40.986726553318015	71.47106211448508	0.37950539880634504	6.645710006491315	46.41298595610219	49.167648017390015	19.233231947615398	84.95600353842147	53.13051297444254
14.314563934174911	0.2528011267101173	33.68599603856226	46.263511779044805	0.4468390737189613	40.7440863701004	71.3534517441494	0.5312873041761292	6.722810241897683	46.589577483235686	48.76609010908521	19.697392161816488	85.71594025422624	60.132499824212275
14.169860537929292	0.5645738064013837	34.12169398875882	45.83686411078382	1e-05	40.534868645122074	71.54869840715567	0.44486444775978856	6.280479755909177	46.94086234748942	49.01680360081735	19.228899551715934	85.38408217873182	48.22080588542624
14.884051693260426	0.0001	34.148290365571526	45.98052979221437	0.045428333603987854	40.53126806128274	71.29552230684648	0.3964621958567711	6.809547795476755	46.235733095680516	48.8235962614564	19.38888038204059	85.564038638157	47.27035541419337
14.393896915619827	0.0804226066960815	34.140866698337675	45.73230334290692	0.31931945209553436	40.53527720744171	72.15653664591274	0.18025428355457232	6.328446188412304	46.80327699843183	49.03933835276149	19.682536416156537	85.13596290430021	51.04830717495023
14.242403199516357	0.2242325055434457	33.267693514541854	45.47247187399503	0.09078985632260851	40.68552106925789	72.03465340315888	0.38410046136399345	6.989575202305686	46.80819563916677	49.427324058719904	19.340775977810395	84.92788099875614	48.3425526727669
14.513002437089671	0.0001	34.08446280877998	45.560749870456576	1e-05	40.646345625558894	71.67988678134739	0.6433527836799549	6.928937814971698	46.78537532679635	48.781807745677355	19.440488182762973	85.00691402790689	49.43783914986115
13.660450646609172	0.00010895348187077012	32.286056540859164	45.58487836685228	0.304578542518324	39.52286844048146	69.17489296801135	0.13932532521216745	6.06345109214164	45.49574757417372	50.37804962761218	18.457061019553358	83.81409942894187	48.02599166391829
14.590317610114196	0.2372670070647665	35.5741608732794	47.93062916593903	1.0000000000002923e-05	40.72668578139838	75.39909661022308	0.3985358037660009	6.51841310833699	45.785199482815884	46.92472135150151	17.42224364154619	89.18464346696842	45.78029387419407
14.206441768854427	0.17061167669488406	31.76320551474107	44.989972409197534	1e-05	38.863320156814424	72.29712647805711	0.4624315899626584	5.805958578478491	46.25260178561305	48.52045015410598	18.55062889581869	85.21676279556132	47.36258449597781
14.132936778815816	0.31161107096881163	31.5690892467213	44.772550269754426	1.0173109340662352e-05	38.58714662286537	72.6045575050627	0.543748413720069	6.145813671829418	46.528012686468045	48.81046417387146	18.609359374693295	85.61510954639093	49.790839999355136
12.380895322138667	0.22079876790969616	27.68535585892832	39.02911075461895	1.0009440186664036e-05	33.53019656160252	72.36006856937983	0.09417526946533215	5.135379746317832	40.22842478486038	46.27278602739217	15.911116939658548	87.0331380218887	47.21308634265164
14.117009187926627	0.4056179470359698	31.906075673976733	44.79223573790007	1e-05	38.96786359812063	71.95721471048104	0.45489311514901043	5.706808320594441	46.05720288446626	48.476761630449516	18.491420810475425	85.04677931435512	48.03508046980876
14.026166982207707	0.10378253536185127	31.560329299943067	45.61265893153767	0.00022756319134762935	39.12713236884916	72.4755684678742	0.37862099638359176	5.534820014784195	46.07618475466279	48.53877003234257	18.27962628084734	84.75210617325274	46.091238071936104
14.199902741038763	0.00010056764602378071	31.44234276642218	44.73768103619003	0.34118283793183074	38.65296058484005	72.16816990120186	0.06684263245098525	5.5117882256815935	46.23744803318363	48.59392281405882	18.76396445719067	84.93081439620676	52.11542620555997
13.824352305962995	0.4307184175244929	30.170469915791465	43.945574411447076	0.009444002177667886	37.198771116381465	73.04393655492545	0.2888939311382295	4.867928828790791	45.43768420032595	48.536524249123616	17.513331313473905	84.63754161290802	46.64700193912999
13.438214051380264	0.24184045232992143	30.175067072614645	43.89223256946475	1e-05	37.576774665450436	73.05095569911659	0.41620299237578173	4.697049936382991	45.32112754441054	48.402998718347	17.52566689944917	84.67998777160548	49.5121332430237
14.0685110363893	0.05859203064813945	30.246916592137946	44.32165811193916	0.2546802938100115	37.28490234008115	72.9395735130513	0.6064573444525887	5.247118026584492	45.65904595660359	48.47707809886446	17.745531702336883	84.48355221473595	64.66686710984612
14.06741422638139	0.19290586646358873	30.555393074789457	44.29388796880782	0.3513461889136757	36.93218390083034	73.07738531922654	0.12706235218948939	4.850614176041845	45.537990286531134	48.16213884158242	17.86877309252401	84.82938191112372	48.48120514787194
13.927471391713285	0.49984759936187656	30.10512875913621	43.728849569048016	1e-05	37.47865881635723	73.42305448479391	0.020783580986178496	4.824798932188879	45.833726048819926	48.82496961171836	17.358859184609692	85.00340285426824	56.21865770482099
13.691917682874232	0.5728725664045731	29.91882889675264	44.27656019728355	0.15456581669854802	37.35136877921599	72.76506733758917	0.18186091134979154	4.482857854696343	45.79213518841526	48.150462219786064	17.797934653995487	84.66868620341053	47.95284604282884
13.769924700797858	0.39619867793116376	29.961206830115056	44.15539092622769	1e-05	37.48806556781633	72.96365009593568	0.49111978533102135	4.537573556333846	45.787927209254036	48.487429017497945	17.151848180448024	84.69502905207315	51.930496816855054
13.650066887193843	0.5075706391623906	30.38758790402638	43.8114856407894	1e-05	36.92102391340467	73.00745662777216	0.23714020831554428	5.088036030628613	45.239539457269885	48.16987716656102	17.1184348295711	84.78714059378234	46.46673761041365
13.334314947070583	0.2219037556290674	30.01705801470929	43.79325594853176	1e-05	36.90384453114948	73.0151925901283	0.22541950074668765	5.2196442605691225	45.29916743374701	47.893527120396385	17.050152738788956	84.97135815068543	46.108445050506674
13.963074025720628	0.8096262455552483	30.15336851365386	44.1772052670949	1e-05	37.18058011148138	72.88036468005474	0.019821947473071116	4.903909898384269	45.55420307675125	47.82335747709853	17.26256071664749	85.08005980799513	56.56569779376214
13.910930844000056	0.6261036750880041	30.040117444006192	43.73845213949092	0.09672530400857639	37.084336752620146	72.64368783803044	0.6408477581687057	4.873474582830811	44.97363434616724	47.77559170029917	17.292563018228776	84.97583986472335	63.468400993207034
14.574413480075913	1.1187827181457806	30.28192992494463	43.3256277852043	0.0510018424329844	37.50544895624714	73.29150799380444	0.4657553533066376	5.366748493896558	44.573062716780576	48.760700778229214	18.08580768632202	84.4315374091988	50.655120776893376
14.035412265968963	0.6658707371790575	30.425660482698717	43.98340180838432	1e-05	36.934894091416425	72.99174918717272	0.5978875867030983	5.461550975224619	45.58593182085112	47.902430240999536	16.994053224314396	84.97683430517039	56.30230743447096
13.77751875783279	0.7920110068187487	30.134846403118292	43.56465941020342	1.0005625076754498e-05	37.18631785246086	72.73110829283242	0.06778805062981748	4.696262438383099	45.3432132076843	48.149876748403365	16.735850594242013	84.69532684722049	50.60116526470669
15.506963635421911	0.7884805328367998	32.34944192534121	42.72001813306944	1e-05	33.077419911987356	72.8649821703191	0.5138139834306635	6.673575062203673	48.54138502637144	46.74463505441559	19.07818617562898	83.44422208239729	49.306700079011286
14.72795481012827	0.19662354932758816	30.953107156308295	43.00957596123618	1e-05	37.10964626024461	72.97674754105932	0.3680985689004425	4.784492818276202	45.37339410984376	48.19032843196019	16.13565509927806	84.60849162039518	47.32555295391015
13.674056749872438	0.29436212799447714	30.448503859323743	43.52818010058973	1e-05	36.6400306533511	72.89035887023583	0.6321526447357836	4.984673633610729	45.17915262823761	48.471632493247455	17.090292662611247	84.6269119972038	59.345585348294804
13.459869350228646	0.572031725897081	30.911742474132573	44.35346154725431	1.0008051789887145e-05	36.42205551979697	72.86527549830778	0.22391681815119174	5.065034199131608	45.36069441006806	47.91234813006458	16.769224148989686	83.80529488604066	46.54338418013268
13.072056965158767	0.30330614151751184	31.071209168408977	44.25554521355185	0.2866854849311072	36.48793482171168	72.57741374097688	0.20975712934099003	5.382068781104312	45.50489043744926	48.26583529735613	17.12373299331512	83.44310054339554	51.03792962038916
15.022607267495413	0.8687109199525083	29.216569116905774	45.634812741467314	0.26530459801803047	37.66006274802654	72.62749936592458	0.30035010649958754	5.31447305871204	45.10140996221345	47.94165344666353	18.286754968571728	85.21263283945218	49.587806117963495
13.87740949340166	0.709534350498049	31.723819051486693	45.31709294153191	1e-05	35.45037552662631	72.89666304021746	0.22871299659112282	6.164477274429662	45.78163451436646	48.37853527431495	16.62846872239381	84.459084226247	46.5632896462883
13.73097293445944	1.1002540208996003	31.816224665620854	45.67381042188241	0.2638435342849245	35.273783197633804	72.62068901384201	0.01	6.438936895639724	45.943205044546175	48.15924894222788	16.95245238283804	84.52953748909083	51.0506627736811
14.159357358667279	0.39852950005278637	31.553450066495103	45.20004785310989	1.000000000001872e-05	35.14726383663906	73.09744123023813	0.25901746015212224	6.02676284288509	46.166948467324104	48.38569486951123	16.890564116007994	84.35811893107243	46.15506113121249
16.783991075576157	0.7368468431755423	29.496934664010762	47.819141920640995	0.09803667229600517	34.23183281048234	72.54765573233436	0.572257690075341	5.496074405005557	44.444415100139835	48.33264152816407	15.630925058562035	85.2410406418419	51.603736725799436
14.544335706638668	0.3664104970792685	31.537760204472296	44.97832089408393	0.15943840774489193	35.39003193715787	73.24380782298364	0.21412893539170352	6.3648758009917294	46.57838735597558	48.6422146709235	16.65581527825066	84.11445246922027	47.20786483235931
100.0	100.0	100.0	1000.0	1.0	1.0	1.0	5.0	50.0	100.0	100.0	100.0	100.0	934.2689267123376
13.837038338822369	0.5015005070413618	31.305949091892774	45.54712478519739	1e-05	34.99299064938985	72.71442885614167	0.01	6.133198420008406	46.11245152369533	48.11552432668667	16.948964131564153	84.19219051487444	55.733268515408795
13.875472818502042	0.585213557319602	31.534894787137553	45.11078200524162	0.25376818022656644	34.800403529076355	72.70671256510623	0.29631990195994834	6.031958415755843	46.484643768797845	48.13154368166826	16.585214029162273	84.71725543519905	52.452940816426675
14.351156053398286	0.03569380872336963	31.805779857837457	45.10726162057078	1e-05	35.24652612172014	72.89417554865672	0.6087209044310339	5.740194470767766	46.452112329646305	48.7284073663927	16.74205810652634	84.20759081094803	54.563679160793725
14.07215850454022	0.5288920184334052	31.316513449040556	44.8615389832375	0.4023614520485337	35.518076619521	73.33856937139423	0.24555366224864061	6.108054984812781	46.376782638558495	48.40671095468664	17.221279137415777	84.48156363782911	51.63862661153374
14.047486864712301	0.44627999944336066	31.5322133164101	45.51915305539527	1e-05	35.47026149747651	72.95564698166254	0.4786105552293887	5.795037862756867	46.03804746800533	48.0669042277059	16.941096414387534	84.48020477839253	50.48687479789439
13.943991191969381	0.5941843464960787	31.805452101301317	45.0316423376743	1.232579186820223e-05	34.940920681464725	72.80548957528895	0.1501915924984955	5.8484736135713735	46.24518011415617	48.18696483632693	16.994000012834523	84.01671526606918	47.93763422533652
14.5161979772823	0.5570399047088301	31.887388503772556	45.5186942106865	0.1865472242689798	34.91155467768268	72.77050598423706	0.03852518441262129	5.964051682096167	46.31261131124301	48.38518680652782	16.53409170002322	84.72279228839443	52.10539987434288
13.429957145110482	0.7795119861052433	36.416878627688014	42.39473994698503	0.09848992978938459	36.49753425811366	72.85210176822821	0.1299771215396553	5.748298832148423	43.16815769169868	45.10211373388062	15.945337523080285	78.80998160867341	47.71019625292227
14.287748646638835	0.20581004466586295	31.48901637065234	45.16184737481738	1e-05	35.25004289310659	72.81577720811994	0.16861244088041405	6.190821628735708	46.06549810684981	48.69963656538504	16.62405175471899	84.02417649851364	47.504290725264596
14.80501099030066	1.4968339919082627	32.33704803103071	45.62272681864642	1e-05	35.325805568295436	72.65775173357201	0.5576234591008236	5.740095820036286	46.30160246064682	48.03944893130771	17.174149504771638	84.0687351799596	51.478615050391994
14.026462744031196	0.6305290461975138	31.703363317767383	45.448617430455755	1e-05	34.81491616454155	72.70424526548841	0.35159784037065006	6.168307403914704	46.19511041247495	48.00364373281085	16.66666934290077	84.61512955939843	47.5896871793809
13.811008038580198	0.5675929281026222	31.481624279383567	45.14731064801857	0.36921423003065046	35.48268055182512	72.94485249123113	0.028582942946547358	6.2229700656117695	46.03391844798513	48.41816288837889	16.863781167268407	84.2394781416396	49.071001533716
14.263655772134342	0.7885576426031269	31.27448875294	45.548349101975774	1e-05	34.746609123951664	73.01895847005993	0.2062154397548605	6.345442741238896	46.488040209483266	48.47987036862637	16.83781822097697	84.71804843694967	47.309450506999525
13.983098091065049	0.7486320949789705	31.5988062331503	45.01009464596514	0.10147240846838071	35.204790458859016	73.08419388758102	0.5097058038519705	5.8187986177670155	45.77839866248296	48.64311332726605	16.705252833773823	84.73189763174656	57.44582862017119
13.971351369412771	0.6810396692362362	31.56959554109207	45.42511977370402	0.35614670091739076	34.78017166651395	73.40355029061564	0.5721855217524296	5.685660648792825	46.37401366637675	48.67287557707909	16.924240962482564	84.51821265838394	72.12147814590253
15.431005789168035	0.5165822717129069	31.791715383832827	44.73244467541535	0.3120778518273103	34.406348789791735	72.67186648214592	0.19124080911629351	5.411259996898296	47.15710680610425	46.32343922432522	17.88206489162962	84.19180780119437	49.58693153582523
13.966153908312327	0.4190255075965539	31.471952676348867	45.244161774649974	1e-05	35.20239460245902	73.230511336035	0.6211268478560885	5.719281450321555	46.086191002343995	47.981453102836845	16.577962633024278	84.59011827680669	58.52670582506073
13.838534672185691	0.5773028587582342	31.24566413976345	44.849385347245814	1.0241221775145622e-05	34.97169646709398	72.74309446440002	0.21244631340427308	5.720326734707914	45.960021072435474	48.722434894736864	16.756669342516687	84.33795622377085	46.50848026438542
